Item_Weight,Item_MRP,Item_Outlet_Sales,Item_Fat_Content_Regular,Item_Type_Breads,Item_Type_Breakfast,Item_Type_Canned,Item_Type_Dairy,Item_Type_Frozen Foods,Item_Type_Fruits and Vegetables,Item_Type_Hard Drinks,Item_Type_Health and Hygiene,Item_Type_Household,Item_Type_Meat,Item_Type_Others,Item_Type_Seafood,Item_Type_Snack Foods,Item_Type_Soft Drinks,Item_Type_Starchy Foods,Outlet_Location_Type_Tier 2,Outlet_Location_Type_Tier 3,Outlet_Type_Supermarket Type1,Outlet_Type_Supermarket Type2,Outlet_Type_Supermarket Type3
19.6,42.277,24.614589169839906,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
19.0,189.6214,53.1631545339439,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
18.25,212.9218,62.02412756339262,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
19.85,63.5194,23.606664313282383,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
12.85,251.704,59.515174535575376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
15.2,106.7622,54.44393079122778,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
19.6,163.7526,54.40723113704648,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
15.7,60.5536,22.136594137310283,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
13.3,151.3708,60.09408623150867,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10.395,59.022,37.12419696101183,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
10.5,143.7154,55.85641234451063,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
19.35,224.8088,44.870694222398654,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
14.1,198.9084,69.00580845117315,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
8.6,188.753,87.12129475621904,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
17.1,166.4842,36.41803948594707,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
12.35,32.8558,26.7034042773576,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
20.5,38.9822,31.337756779961133,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
15.1,134.4942,46.042449978253764,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
6.69,176.937,65.07294368629715,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
9.0,121.044,48.95794113318084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
7.905,250.7408,75.880421717331,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
18.0,118.5124,36.10590533416937,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7.84,50.835,24.47897056659042,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
15.15,144.67600000000002,62.88761404283041,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
15.2,175.8054,32.413460167035545,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
19.85,197.2768,80.64449392239993,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
8.88,231.601,77.28017857122225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
7.325,91.3146,40.51990621904251,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5.88,148.4392,45.694078390968784,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
10.695,174.7712,57.7897291912672,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
9.0,106.0938,52.79241233359203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
20.25,179.5976,50.352421987427775,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
8.05,257.0646,93.59805767215471,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
11.65,112.186,31.916672758920217,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
19.35,222.6088,42.3044962149415,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
7.235,115.8834,37.177961213600724,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
12.15,209.9928,72.52461651053386,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
8.615,94.1436,38.89341332410926,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
6.765,105.0306,45.72321073590524,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10.3,87.25399999999999,34.8102858362295,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
13.15,89.4856,35.077035222492796,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
8.84,109.5228,40.716605948924574,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
8.26,122.573,27.1852533554499,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
20.1,108.9228,33.244969544278426,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
9.695,185.1898,51.1786791545073,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
18.85,194.6136,52.170781094401875,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
18.25,140.9154,79.88549930994986,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
8.43,44.4744,27.742833308802474,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
5.32,101.7674,33.47448879370677,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
8.115,157.3972,43.23848285960089,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
15.1,139.8496,37.56988155424502,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
8.42,215.9192,44.06214701986275,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
9.0,216.2534,65.58252816108876,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
8.18,57.3588,18.53517736629461,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
20.35,191.4188,63.236024542977084,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
15.35,36.719,24.20545393088095,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
20.6,177.0344,23.13662032363413,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
9.3,124.4388,40.12361399475376,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
19.6,42.876999999999995,25.478520365201742,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
11.3,247.8118,47.14982714708507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
14.15,124.8704,46.129131793260534,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
15.3,215.5218,63.723733412285256,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
8.235,184.495,62.008023674360075,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
15.2,228.5352,42.805158567630606,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
16.5,110.9912,36.197988894412354,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
9.0,37.019,25.673760924336737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
9.0,150.9024,66.34960135524553,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
15.35,190.8504,60.35940357558216,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
17.5,35.0558,5.82716054352375,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20.1,193.382,65.17517932464781,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
10.3,87.854,16.114031153004515,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
12.35,118.7124,51.0614610053414,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
8.88,152.5682,37.04340427120596,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
15.85,176.437,23.006759876175526,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14.1,140.1496,29.101505115715234,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
20.25,148.6418,51.46408845010276,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
16.5,93.61200000000001,39.80708479655349,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
13.6,156.7946,60.24347101553827,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10.8,42.9112,28.45369571777979,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
20.35,119.5466,10.855717387625749,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
7.275,145.076,40.14020428448266,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
19.7,109.2912,49.01230865813199,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
7.09,109.1886,65.00128306425958,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
18.6,47.106,11.824466161311468,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14.15,196.81099999999998,67.21200041659228,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
19.0,130.8626,39.67305382750362,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
9.5,234.5616,82.44080543032072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
20.5,37.119,29.02131974945316,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
6.96,89.9146,35.73519833441533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
15.35,62.5168,21.15224810747075,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
17.1,114.586,39.80708479655349,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
10.195,142.2838,41.058563053277936,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
13.35,82.9908,22.435347111199327,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.78,162.8552,59.78306114611396,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6.385,108.2596,34.444964798936866,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
10.195,184.9924,56.094302741009265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
9.3,248.5092,80.46265717710297,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
13.65,188.024,27.30743488502719,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9.195,59.0246,43.05330649323,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
9.17,141.747,54.82779404645056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
12.6,53.2982,27.136226708958635,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
14.85,188.7214,62.90349274881324,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
19.35,120.5098,42.516432117476654,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
18.7,52.2324,21.619241429800446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
5.46,187.62400000000002,59.515174535575376,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
8.785,120.9414,44.1527167907027,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
12.6,210.8612,57.835795144529655,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
8.76,127.3336,51.812214776054496,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
12.3,58.7562,24.342596410407825,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
19.6,103.1964,27.136226708958635,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
9.8,105.5622,14.550752557857617,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8.155,76.2354,35.76313465008346,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
17.75,223.8404,84.86043129751344,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
7.97,171.2422,55.71319053868662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
18.85,167.6132,39.01305935196572,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
11.1,191.5846,45.846816683385995,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
9.6,164.6184,54.51725598377086,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
9.27,148.105,12.23948528329521,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
13.35,61.2194,20.819121018909517,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
11.3,260.8962,70.1493250145716,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
19.0,107.6622,34.12453955733323,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
12.3,35.6874,29.101505115715234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
6.425,118.3808,53.03149253038236,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
11.5,84.954,29.420061182805178,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
5.19,195.91099999999997,54.27858693812874,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
12.15,163.5184,56.011156031633554,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
15.25,86.6198,40.70842910258268,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
11.8,221.6772,55.796781269173586,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
15.7,253.4724,38.85916108204087,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
16.75,103.5674,40.371752500975234,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10.8,42.2138,26.276122240543792,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11.8,220.3772,66.68990928168968,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
5.32,166.1842,73.96538785134571,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
7.81,168.7158,51.709310573628805,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
11.1,177.2712,57.7897291912672,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
12.85,38.3164,22.40565107288784,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
10.5,216.7508,55.12450634699598,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
6.135,161.0236,35.90249016433261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
11.395,216.9166,65.98736242645253,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
5.785,125.17299999999999,56.59061759691265,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
9.3,249.6092,77.30602046412686,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
16.6,54.6614,29.735204724366707,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
8.51,142.947,54.82779404645056,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
8.645,95.441,57.29218096738856,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
8.6,128.83100000000002,32.22806230600903,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
15.85,196.4768,79.41320796945556,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
14.5,158.4604,51.90208858995946,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
6.65,149.5734,50.2399024680582,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20.1,225.9036,60.35940357558216,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
15.25,179.266,37.922658134682486,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
17.7,182.3292,64.77554785565306,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
7.075,97.3068,35.54839518178001,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11.5,129.3652,45.46034755696441,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
5.82,254.533,35.80034916030848,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
8.785,155.1656,63.37275124215454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
5.465,129.1626,60.60159073819762,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6.78,140.9154,46.121914530947215,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
10.895,52.56399999999999,47.85762217243979,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
15.7,252.2724,35.47339848393441,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
7.39,251.9066,65.323136789349,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
20.6,102.9332,10.1258678640401,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.8,48.6034,17.07689667357626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
5.655,80.2302,46.25165294343544,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
11.5,120.2124,39.25125730470299,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
17.6,45.606,41.52616042930047,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
7.75,34.9558,25.40000393700757,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
11.8,148.6076,63.17282010485205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
18.6,161.8236,40.14020428448266,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
5.73,86.0882,33.4147661969974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
12.15,149.0708,34.695336862466114,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
5.44,174.637,54.76704300945962,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
17.7,165.021,58.52812144601943,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
7.35,240.6196,67.67106028428992,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
12.1,180.666,64.3009953266666,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
8.355,145.6418,58.174405024890454,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
6.26,151.1366,21.293421519333148,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
15.75,101.37,45.79596052055246,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
5.905,221.5456,82.77930659289193,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
16.0,210.3902,38.5581560762441,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
20.25,148.9418,59.425610640531076,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
5.175,83.4224,38.06285328243273,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9.0,77.2644,36.54579045526311,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
15.6,168.2132,48.657833901644246,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
5.175,107.7622,44.848431410697074,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
18.85,175.4028,82.03600672875295,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
18.7,83.3566,43.13055993144536,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
17.6,182.6976,58.658796441795495,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
18.2,43.5086,32.720122249160376,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
13.15,179.5686,37.71138820038318,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
8.6,130.231,11.394340700540774,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
16.1,168.6448,58.38575168652023,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
20.35,262.1594,56.03492482372043,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7.39,140.6812,60.8646958424997,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
19.6,88.7514,51.54165305847301,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
16.25,95.441,13.895394920620284,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6.28,86.5198,37.356616549146956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
9.395,226.072,60.182655308651846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
7.72,79.1986,27.910320671751517,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
12.65,106.4938,49.65337249371889,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
7.72,175.1738,18.642628570027348,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
16.75,88.7856,31.092468541432986,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
15.5,102.3332,30.3776035921203,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
8.88,153.3682,34.9248564778726,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
18.25,126.3046,27.331805648365055,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
8.935,52.9298,23.22279052999445,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
16.0,210.7902,66.7846853702254,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
19.7,55.093,31.916672758920217,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
20.6,93.9778,53.069143577035426,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
19.25,32.4558,10.092938125243808,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
14.15,198.31099999999998,50.530614482707406,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6.63,58.2588,18.53517736629461,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
11.8,39.6138,19.118687193424133,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
21.25,85.9566,13.004353117321907,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.85,155.563,64.99616142511802,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
11.6,239.8222,63.74462644019494,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
8.1,97.0726,17.135279396613292,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.15,161.0552,58.408554168032616,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
4.635,128.2994,51.94696718770019,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19.6,48.5718,20.62634722872666,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
20.2,95.0752,50.878584885981255,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
15.35,185.2266,76.82220512325847,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
9.395,44.6112,22.612704393769445,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
11.395,232.8616,53.03149253038236,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
19.5,158.792,50.56354417957665,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
18.35,184.4266,59.19548462509619,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5.365,173.4764,13.10634960620233,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
11.8,180.4344,23.13662032363413,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
11.3,247.5118,49.70028168934257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
19.6,104.0964,22.934297460354,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
14.0,182.0634,67.40982866021838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
19.7,84.3592,27.25862799188543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
12.5,220.0798,69.63013428107115,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
